paper_id,issue_year,field_jel,team_size,author_cluster_id,idea_quality,offshelf_llm_score,execution_quality,connection_index,author_ability_index,team_max_prior_publications,team_mean_prior_publications,team_max_prior_top5_publications,team_sum_prior_top5_publications,team_max_years_since_first_publication,team_mean_years_since_first_publication,author_prior_publications_total,author_prior_publications_recent_5yr,author_prior_top5_publications,author_years_since_first_publication,coauthor_network_degree_max,coauthor_network_degree_mean,coauthor_network_centrality_max,has_star_coauthor,institution_prestige_best_tier,institution_prestige_mean_tier,n_authors_moved_to_better_institution,author_ever_editor,author_ever_top5_editor,editor_tenure_years_max,editor_tenure_years_sum,has_editor_coauthor,n_editor_coauthors,n_advisors_who_are_top5_editors,acknowledged_editors,idea_quality_ensemble,placement_rung,placement_label,reached_top5,prestige,log_citations,idea_tier,offshelf_llm_tier,has_editor_tie,connection_tier
w17467,2011,H,2,1256,2.8154639999999995,2.1999999999999997,4.0,-0.1650864768466644,-1.458224124690296,404.0,202.5,6.0,6.0,104.0,52.0,1.0,1.0,0.0,0.0,25.0,13.0,0.017025,1,2.0,2.5,0.0,0,0,0,0,1,2,0,0.0,2.6990096848866703,3,top_field,0,1,4.04305126783455,strong,fair,0,none
w17468,2011,F,2,1257,3.3590945,2.15,3.85,0.1153933110714867,-1.2084178801353551,37.0,21.5,4.0,4.0,8.0,7.5,6.0,4.0,0.0,8.0,11.0,6.5,0.003264,1,3.0,3.0,0.0,0,0,0,0,0,0,0,3.0,3.3543239082745906,3,top_field,0,1,4.219507705176107,strong,fair,1,mid
w17469,2011,H,1,75,3.407457,2.75,3.5,-0.1779216219157485,0.1309882814807969,127.0,127.0,3.0,3.0,36.0,36.0,127.0,46.0,3.0,36.0,6.0,6.0,0.000599,1,2.0,2.0,0.0,1,0,1,1,1,1,0,1.0,3.36204159634376,3,top_field,0,1,4.406719247264253,strong,strong,1,low
w17471,2011,I,2,484,3.131641,2.15,4.15,-0.3739314939410767,-0.9549789259521568,36.0,34.0,0.0,0.0,11.0,10.0,32.0,23.0,0.0,9.0,6.0,4.5,0.000628,0,2.0,2.5,1.0,0,0,0,0,0,0,0,0.0,2.954660454847835,2,mid,0,0,3.6375861597263857,strong,fair,0,none
w17472,2011,C,5,1258,3.8616325,2.15,4.15,-0.0241936910481618,-0.8875857424088858,369.0,130.6,29.0,38.0,108.0,34.4,33.0,15.0,2.0,10.0,42.0,14.0,0.011603,1,1.0,2.2,2.0,0,0,0,0,1,6,0,0.0,3.8616503007092087,0,unmatched,0,0,0.0,exceptional,fair,0,none
w17473,2011,C,5,1259,3.3269955,2.15,4.55,0.0377291215379541,-0.3789806386094553,369.0,130.6,29.0,38.0,108.0,34.4,44.0,32.0,3.0,17.0,42.0,14.0,0.011603,1,1.0,2.2,2.0,0,0,0,0,1,6,0,1.0,3.1504354441802747,0,unmatched,0,0,0.0,strong,fair,1,mid
w17474,2011,I,4,1260,3.139478,2.15,4.3,0.1006458278967533,-0.2091907750726128,157.0,93.0,4.0,4.0,42.0,32.0,86.0,10.0,4.0,37.0,11.0,7.75,0.004935,1,3.0,3.0,0.0,0,0,0,0,1,3,0,0.0,3.0037486204072934,0,unmatched,0,0,0.0,strong,fair,0,none
w17475,2011,B,2,449,2.8746775,2.15,3.5,0.4429064322790632,0.6003304483887797,126.0,99.0,8.0,11.0,13.0,12.0,126.0,89.0,8.0,13.0,48.0,37.0,0.049037,1,3.0,3.0,0.0,1,0,2,2,1,13,0,0.0,2.75415418115976,3,top_field,0,1,4.897839799950911,strong,fair,1,high
w17476,2011,K,3,1261,3.414307,2.15,3.3,0.1325354555299355,-0.3423147381792201,291.0,112.0,26.0,28.0,45.0,32.0,32.0,17.0,1.0,32.0,38.0,14.67,0.03774,1,3.0,3.0,0.0,0,0,0,0,1,5,0,0.0,3.3979604495698807,3,top_field,0,1,4.718498871295094,strong,fair,0,none
w17477,2011,C,3,58,3.5534809999999997,2.1999999999999997,3.5,-0.3476558702981599,-1.2080822397300548,49.0,29.0,2.0,2.0,40.0,18.67,12.0,12.0,0.0,4.0,18.0,10.33,0.027499,0,2.0,2.67,0.0,0,0,0,0,1,5,0,0.0,3.584003069097738,2,mid,0,0,4.060443010546419,strong,fair,0,none
w17478,2011,I,5,1262,2.9580520000000003,2.15,3.65,0.0859040129443227,-1.445322918385492,55.0,26.8,3.0,3.0,83.0,20.4,2.0,2.0,0.0,0.0,12.0,7.6,0.001056,1,3.0,3.0,0.0,0,0,0,0,1,2,0,0.0,2.9083302661138437,2,mid,0,0,0.0,strong,fair,0,none
w17479,2011,E,1,685,2.2068775,2.8,1.65,-0.2981275917544213,0.3455148811462105,115.0,115.0,5.0,5.0,40.0,40.0,115.0,40.0,5.0,40.0,8.0,8.0,0.004648,1,2.0,2.0,0.0,0,0,0,0,1,1,0,0.0,2.2023895316525732,2,mid,0,0,0.6931471805599453,fair,strong,0,none
w17480,2011,F,3,592,3.1079239999999997,2.75,4.3,0.1459181785283547,-0.953257030006149,116.0,45.0,4.0,4.0,16.0,13.0,9.0,7.0,0.0,16.0,24.0,10.33,0.011571,1,2.0,2.0,2.0,0,0,0,0,1,5,0,0.0,2.9912884683717285,0,unmatched,0,0,0.0,strong,strong,0,none
w17481,2011,G,3,1263,2.7433460000000003,2.1999999999999997,4.15,-0.2743946260312007,-0.8698754201672354,29.0,15.0,0.0,0.0,13.0,5.67,29.0,21.0,0.0,13.0,18.0,7.33,0.005144,0,2.0,2.33,1.0,0,0,0,0,1,1,0,0.0,2.8642805947021475,3,top_field,0,1,5.10594547390058,fair,fair,0,none
w17482,2011,C,3,1264,1.856518,2.0999999999999996,3.75,-0.1150498521631833,0.3874566285788001,95.0,33.33,0.0,0.0,47.0,25.5,95.0,54.0,0.0,47.0,5.0,2.0,0.000457,1,2.0,2.0,1.0,0,0,0,0,1,1,0,0.0,1.9484505137072805,0,unmatched,0,0,0.0,fair,fair,0,none
w17483,2011,D,3,1265,3.3212925,2.1999999999999997,4.0,-0.2518980752576829,-0.8597496695003466,39.0,24.0,0.0,0.0,6.0,5.0,39.0,39.0,0.0,4.0,5.0,4.0,0.001823,0,2.0,2.0,2.0,0,0,0,0,0,0,0,0.0,3.2982674637976577,3,top_field,0,1,4.8283137373023015,strong,fair,0,none
w17484,2011,G,2,1266,3.0554715000000003,2.1999999999999997,4.0,0.4208325255882574,0.0349690834599858,168.0,90.5,2.0,2.0,35.0,22.5,168.0,54.0,2.0,35.0,57.0,29.0,0.072059,1,3.0,3.0,0.0,0,0,0,0,1,7,0,2.0,2.753350544622561,2,mid,0,0,3.258096538021482,strong,fair,1,high
w17485,2011,D,2,1267,2.2384705,2.1999999999999997,4.3,-0.3505700679442606,-0.4636222892276365,44.0,23.5,2.0,2.0,21.0,13.0,44.0,25.0,2.0,21.0,9.0,5.0,0.006222,0,2.0,2.0,1.0,0,0,0,0,1,4,0,0.0,2.0497715377799572,3,top_field,0,1,0.0,fair,fair,0,none
w17486,2011,I,1,1268,2.0404359999999997,2.0999999999999996,3.15,-0.0785500634650854,-0.6675473159406099,58.0,58.0,2.0,2.0,16.0,16.0,58.0,23.0,2.0,16.0,5.0,5.0,0.001085,1,2.0,2.0,1.0,0,0,0,0,1,1,0,0.0,1.9422845137246512,1,lower,0,0,2.9444389791664403,limited,fair,0,none
w17487,2011,I,1,73,3.690034,2.1999999999999997,4.0,-0.2312498838486356,2.636377670009576,63.0,63.0,6.0,6.0,117.0,117.0,63.0,39.0,6.0,117.0,14.0,14.0,0.021335,1,2.0,2.0,0.0,0,0,0,0,1,6,0,0.0,3.6941446719599935,4,top5,1,1,2.0794415416798357,exceptional,fair,0,none
w17488,2011,Q,2,1269,3.113352,2.15,1.85,0.1269126222421661,0.8271368797546499,266.0,170.5,7.0,7.0,32.0,22.5,266.0,100.0,7.0,32.0,33.0,21.5,0.053814,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,2.8503124496751773,1,lower,0,0,3.6888794541139363,strong,fair,0,none
w17489,2011,E,3,1270,3.2630420000000004,2.75,4.4,0.1865373912596038,-0.453655691131613,64.0,49.33,4.0,5.0,16.0,11.67,64.0,27.0,4.0,16.0,16.0,10.0,0.014751,1,1.0,2.33,1.0,0,0,0,0,1,3,0,5.0,3.150558084365116,3,top_field,0,1,3.5263605246161616,strong,strong,1,mid
w17490,2011,C,2,25,2.5122479999999996,2.75,3.85,0.0160845544187886,0.2891711260164702,354.0,211.0,8.0,8.0,35.0,26.0,354.0,70.0,8.0,35.0,38.0,21.0,0.030863,1,2.0,2.0,1.0,0,0,0,0,1,3,0,0.0,2.5240653488149327,3,top_field,0,1,8.37930948405285,fair,strong,0,none
w17491,2011,G,2,1271,2.2298964999999997,2.1999999999999997,4.45,0.0012101569774576,-0.3569787558307544,22.0,19.5,3.0,3.0,26.0,20.5,22.0,14.0,3.0,26.0,7.0,4.5,0.001759,1,2.0,2.5,1.0,0,0,0,0,0,0,0,2.0,2.166308774513101,3,top_field,0,1,6.0112671744041615,fair,fair,1,mid
w17492,2011,F,2,1272,2.778635,2.1999999999999997,1.85,-0.007644055142402,0.2688441338410272,495.0,365.5,2.0,2.0,40.0,39.0,495.0,120.0,2.0,38.0,61.0,34.0,0.073579,1,1.0,2.0,1.0,0,0,0,0,1,8,0,0.0,2.2375028026816484,2,mid,0,0,2.5649493574615367,fair,fair,0,none
w17493,2011,E,2,646,3.835245,2.75,3.85,0.2794720644062125,-0.2672216520828646,118.0,85.5,16.0,22.0,24.0,17.5,53.0,35.0,6.0,11.0,13.0,12.0,0.013237,1,2.0,2.0,1.0,0,0,0,0,1,7,0,5.0,3.911074306529255,4,top5,1,1,4.68213122712422,exceptional,strong,1,high
w17495,2011,O,2,1273,3.835704,2.8,4.55,-0.7218711448047976,-0.8206485632840353,10.0,5.5,0.0,0.0,21.0,18.5,10.0,7.0,0.0,21.0,2.0,1.5,0.000528,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1.0,3.846478898347155,4,top5,1,1,5.849324779946859,exceptional,strong,1,low
w17496,2011,F,4,1274,3.1777815,2.15,4.7,0.2547567729397045,-0.5580878350933485,79.0,62.0,4.0,5.0,19.0,14.33,77.0,51.0,0.0,12.0,12.0,6.0,0.001515,1,3.0,3.0,0.0,0,0,0,0,1,2,0,3.0,3.0810340428562535,4,top5,1,1,6.363028103540465,strong,fair,1,high
w17497,2011,F,1,514,3.157066,2.75,1.85,-0.0693220174971224,-0.1337647703682258,318.0,318.0,2.0,2.0,20.0,20.0,318.0,95.0,2.0,20.0,27.0,27.0,0.043772,1,2.0,2.0,0.0,0,0,0,0,1,4,0,0.0,3.14977677497696,1,lower,0,0,0.0,strong,strong,0,none
w17498,2011,F,1,376,2.583951,2.15,1.65,0.3199988729170876,2.4892373520097264,622.0,622.0,14.0,14.0,73.0,73.0,622.0,159.0,14.0,73.0,29.0,29.0,0.024004,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.3357153072219914,2,mid,0,0,2.4849066497880004,fair,fair,0,none
w17499,2011,H,2,742,2.6159925,2.15,3.65,0.074241944662618,0.0588423013227042,238.0,152.0,5.0,8.0,41.0,29.0,238.0,41.0,5.0,41.0,27.0,21.0,0.03521,1,2.0,2.0,1.0,0,0,0,0,1,6,0,0.0,2.7031778815479504,0,unmatched,0,0,0.0,limited,fair,0,none
w17500,2011,E,3,1275,3.415897,2.85,4.55,0.317297781616038,-0.8972682144743847,140.0,70.0,5.0,7.0,79.0,45.33,23.0,13.0,0.0,16.0,19.0,12.0,0.015543,1,3.0,3.0,0.0,0,0,0,0,1,5,0,3.0,3.4031096057265264,4,top5,1,1,4.997212273764115,strong,strong,1,high
w17501,2011,F,3,1276,2.575889,2.1999999999999997,3.65,0.181970406800189,0.2639106393988121,215.0,93.0,5.0,6.0,48.0,28.67,215.0,78.0,5.0,25.0,36.0,15.67,0.043397,1,2.0,2.0,1.0,0,0,0,0,1,5,0,3.0,2.5917494374992307,0,unmatched,0,0,0.0,fair,fair,1,mid
w17502,2011,F,3,149,2.484971499999999,2.15,2.6,-0.291538866747246,0.8496401913845191,438.0,208.0,3.0,3.0,30.0,17.33,438.0,156.0,3.0,30.0,18.0,9.0,0.015108,1,2.0,2.67,0.0,0,0,0,0,0,0,0,0.0,2.1278013724438942,2,mid,0,0,5.351858133476067,fair,fair,0,none
w17503,2011,K,1,489,2.338057,2.1999999999999997,3.15,0.2191639250121214,-0.1063646448172689,121.0,121.0,7.0,7.0,20.0,20.0,121.0,36.0,7.0,20.0,32.0,32.0,0.056646,1,2.0,2.0,1.0,0,0,0,0,1,11,0,0.0,2.623795913567176,2,mid,0,0,5.123963979403259,limited,fair,0,none
w17504,2011,I,3,242,2.6614045,2.15,4.0,0.100659981353677,2.9273764166429657,405.0,306.33,8.0,9.0,43.0,25.67,405.0,312.0,0.0,23.0,24.0,11.0,0.019267,1,3.0,3.0,0.0,0,0,0,0,1,6,0,0.0,2.688143557218326,3,top_field,0,1,6.481577129276431,strong,fair,0,none
w17505,2011,G,4,1277,1.0318920000000005,2.15,4.0,-0.4558115869251935,-1.458224124690296,438.0,163.5,3.0,3.0,83.0,39.25,1.0,1.0,0.0,0.0,43.0,13.5,0.023978,1,1.0,2.33,0.0,0,0,0,0,1,5,0,0.0,1.0064918814844923,1,lower,0,0,4.919980925828125,limited,fair,0,none
w17506,2011,D,1,1278,3.329754,2.85,4.55,-0.3821295687690758,-1.0123903029788124,17.0,17.0,0.0,0.0,10.0,10.0,17.0,15.0,0.0,10.0,3.0,3.0,0.009036,0,2.0,2.0,0.0,0,0,0,0,1,1,0,3.0,3.3536972190208183,4,top5,1,1,5.293304824724492,strong,strong,1,low
w17507,2011,J,2,1279,2.1478529999999996,2.15,3.15,-0.5221040383215799,-0.9271523383889244,36.0,18.0,0.0,0.0,11.0,11.0,36.0,22.0,0.0,11.0,6.0,3.0,0.000629,0,2.0,2.0,1.0,0,0,0,0,0,0,0,0.0,2.1028793738179647,0,unmatched,0,0,0.0,fair,fair,0,none
w17509,2011,G,2,574,3.2033845,2.1999999999999997,3.0,-0.4991778682849527,-1.432421712080688,109.0,56.0,1.0,1.0,23.0,11.5,3.0,3.0,0.0,0.0,16.0,8.5,0.00357,1,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,3.2293019013210698,3,top_field,0,1,5.697093486505405,fair,fair,0,none
w17510,2011,E,2,1280,3.628905,2.85,2.85,0.0893355463545073,-1.3396037853625775,244.0,125.0,14.0,14.0,70.0,36.0,6.0,6.0,0.0,2.0,38.0,19.0,0.01325,1,3.0,3.0,0.0,0,0,0,0,1,8,0,0.0,3.6349132236901975,4,top5,1,1,0.0,exceptional,strong,0,none
w17511,2011,D,2,1280,3.314178,2.75,1.85,0.0950825546355489,-0.5248114336615686,244.0,133.0,14.0,14.0,70.0,53.0,22.0,2.0,0.0,36.0,38.0,19.5,0.01325,1,3.0,3.0,0.0,0,0,0,0,1,8,0,0.0,3.278106858784627,2,mid,0,0,4.143134726391533,strong,strong,0,none
w17512,2011,O,3,1281,3.7438705,2.15,2.0,0.2064943572845888,2.2049626346692026,244.0,100.33,14.0,14.0,70.0,28.33,244.0,81.0,14.0,70.0,38.0,15.33,0.01325,1,2.0,2.33,2.0,0,0,0,0,1,8,0,0.0,3.744209697768838,2,mid,0,0,3.1354942159291497,exceptional,fair,0,none
w17513,2011,F,3,1282,2.4571195,2.0999999999999996,3.5,0.3224702933060475,0.3174900753455056,913.0,413.33,3.0,3.0,32.0,20.33,913.0,200.0,3.0,32.0,84.0,34.67,0.15024,1,2.0,2.33,1.0,0,0,0,0,1,19,0,0.0,2.2929769548767136,2,mid,0,0,0.0,fair,fair,0,none
w17515,2011,F,2,88,2.1629425,2.1999999999999997,3.35,-0.0072768112446259,-0.8597363924220227,553.0,303.5,19.0,19.0,42.0,29.5,54.0,19.0,0.0,17.0,27.0,15.0,0.025375,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,2.129722538455074,2,mid,0,0,4.77912349311153,fair,fair,0,none
w17516,2011,E,2,1283,2.7318755,2.1999999999999997,3.65,0.1852094406874128,6.031749944362549,584.0,584.0,16.0,16.0,46.0,46.0,584.0,416.0,16.0,46.0,45.0,45.0,0.066791,1,2.0,2.0,0.0,1,0,1,1,1,7,0,0.0,2.528996814466263,3,top_field,0,1,3.6109179126442243,strong,fair,1,mid
w17517,2011,G,3,1284,3.725557,2.75,4.45,0.01902169194744,-0.6199499252279197,90.0,50.0,1.0,1.0,14.0,9.33,90.0,51.0,0.0,11.0,10.0,7.33,0.004494,1,2.0,2.33,1.0,0,0,0,0,1,1,0,0.0,3.732584758865912,3,top_field,0,1,6.008813185442595,exceptional,strong,0,none
w17518,2011,E,3,1285,2.9530294999999995,2.15,3.5,-0.2172700637326061,-0.5293743944121129,236.0,103.33,10.0,14.0,44.0,25.67,54.0,10.0,4.0,22.0,45.0,18.33,0.04999,1,1.0,1.67,1.0,0,0,0,0,1,11,0,1.0,2.812353810804388,1,lower,0,0,3.5263605246161616,fair,fair,1,low
w17519,2011,C,5,1286,3.0291995000000003,2.75,4.55,0.1979016634732979,0.1779964613780401,324.0,154.75,21.0,51.0,30.0,22.25,64.0,37.0,10.0,15.0,45.0,25.75,0.046899,1,2.0,2.25,0.0,1,1,1,1,1,18,0,0.0,2.976134953068365,3,top_field,0,1,5.003946305945459,strong,strong,1,mid
w17520,2011,E,4,1287,3.742278,2.85,4.55,0.5898092509300219,2.2049626346692026,244.0,82.5,14.0,18.0,70.0,25.0,244.0,81.0,14.0,70.0,38.0,12.75,0.01325,1,2.0,2.75,1.0,0,0,0,0,1,9,0,9.0,3.7458570284912382,3,top_field,0,1,4.61512051684126,exceptional,strong,1,high
w17521,2011,F,2,711,2.9993939999999997,2.1999999999999997,4.0,-0.1047707504276142,-1.0251517509916237,20.0,20.0,1.0,1.0,5.0,5.0,20.0,18.0,1.0,5.0,5.0,5.0,0.000376,0,3.0,3.0,0.0,0,0,0,0,1,3,0,1.0,2.939230900487475,3,top_field,0,1,4.584967478670572,strong,fair,1,low
w17522,2011,UNK,3,980,2.892158,2.75,3.65,-0.8228804522297775,-0.5976767699087596,45.0,31.0,1.0,2.0,25.0,12.67,45.0,15.0,1.0,25.0,13.0,6.67,0.007389,0,1.0,2.33,0.0,0,0,0,0,0,0,0,0.0,2.875138394033578,0,unmatched,0,0,0.0,fair,strong,0,none
w17523,2011,G,3,1288,1.974424,1.8000000000000005,4.15,-0.2650149741253622,-0.6418718081329293,89.0,77.67,1.0,1.0,20.0,17.67,89.0,39.0,0.0,17.0,15.0,11.0,0.011245,1,2.0,2.67,0.0,0,0,0,0,0,0,0,0.0,1.977579465327727,0,unmatched,0,0,0.0,fair,fair,0,none
w17524,2011,F,3,69,3.274597,2.1999999999999997,4.45,0.5802885920376087,0.4258561759225217,340.0,157.67,9.0,13.0,25.0,17.0,111.0,49.0,9.0,25.0,41.0,23.0,0.074156,1,2.0,2.0,0.0,0,0,0,0,1,9,1,5.0,3.207233460000518,4,top5,1,1,6.687108607866515,strong,fair,1,high
w17526,2011,H,3,1289,2.557563,2.15,4.0,-0.2139065193113868,-1.1912770512565345,97.0,36.0,2.0,3.0,41.0,21.5,11.0,11.0,1.0,2.0,11.0,5.33,0.004624,1,2.0,2.5,0.0,0,0,0,0,1,1,0,0.0,2.3228652101894087,2,mid,0,0,2.995732273553991,fair,fair,0,none
w17527,2011,I,3,20,3.3718465,2.8,3.35,0.5851727611731723,-0.5507968748944183,371.0,171.0,38.0,40.0,31.0,22.67,51.0,14.0,0.0,31.0,39.0,19.33,0.048614,1,2.0,2.67,1.0,1,0,2,2,1,2,0,4.0,3.3154341695199987,3,top_field,0,1,2.995732273553991,strong,strong,1,high
w17528,2011,D,3,1290,3.193257,2.15,2.95,-0.5229041464593993,-0.3979702682362108,326.0,154.0,11.0,11.0,49.0,36.67,91.0,55.0,0.0,17.0,44.0,23.33,0.051089,1,1.0,1.33,0.0,0,0,0,0,1,5,0,0.0,2.8840380963657934,0,unmatched,0,0,0.0,strong,fair,0,none
w17529,2011,D,1,1291,3.2128445,2.1999999999999997,1.85,0.0549999282800083,2.305927773468512,133.0,133.0,30.0,30.0,46.0,46.0,133.0,24.0,30.0,46.0,4.0,4.0,0.001102,1,3.0,3.0,0.0,0,0,0,0,0,0,0,2.0,3.1159437019221525,1,lower,0,0,1.6094379124341003,strong,fair,1,mid
w17530,2011,F,3,491,2.339474,2.15,3.65,-0.3145268998714124,-0.1171625618359551,438.0,154.0,3.0,3.0,47.0,26.0,10.0,7.0,0.0,47.0,18.0,7.0,0.015108,1,2.0,2.67,0.0,0,0,0,0,0,0,0,0.0,2.305474992710086,1,lower,0,0,3.871201010907891,fair,fair,0,none
w17532,2011,F,2,840,2.6614145,2.15,4.0,-0.6025047042957172,-1.1374703219474789,120.0,62.0,3.0,3.0,65.0,38.0,4.0,3.0,0.0,11.0,18.0,9.0,0.014778,1,1.0,1.5,0.0,0,0,0,0,1,1,0,0.0,2.6333824189152364,0,unmatched,0,0,0.0,strong,fair,0,none
w17533,2011,I,3,1292,3.768983,2.1999999999999997,4.85,-0.071875344020222,-0.391173834561217,67.0,42.67,4.0,5.0,14.0,13.0,67.0,35.0,4.0,14.0,21.0,13.33,0.009094,1,1.0,1.67,2.0,0,0,0,0,1,7,0,0.0,3.786465210735503,2,mid,0,0,5.4116460518550396,exceptional,fair,0,none
w17534,2011,H,1,1293,2.8655785,2.15,4.15,-0.3395015686245038,2.3951348563346393,63.0,63.0,5.0,5.0,106.0,106.0,63.0,48.0,5.0,106.0,9.0,9.0,0.006278,1,1.0,1.0,1.0,0,0,0,0,1,1,0,2.0,2.775160040963022,1,lower,0,0,5.673323267171493,strong,fair,1,low
w17535,2011,D,2,1294,2.8712455,2.15,2.35,0.2267157154018124,0.6034898477980417,72.0,51.5,6.0,8.0,56.0,40.0,72.0,16.0,6.0,56.0,20.0,13.0,0.017585,1,2.0,2.0,2.0,0,0,0,0,1,3,0,0.0,2.431787476878153,0,unmatched,0,0,0.0,fair,fair,0,none
w17536,2011,D,3,138,2.4701950000000004,2.0999999999999996,3.6,-0.2524809735321172,-0.0304583034669881,462.0,301.33,21.0,40.0,62.0,41.0,102.0,31.0,5.0,30.0,50.0,26.0,0.094574,1,1.0,1.67,0.0,0,0,0,0,1,9,0,1.0,2.1457869967050645,3,top_field,0,1,0.0,limited,fair,1,low
w17537,2011,E,3,1295,3.5918395,2.1999999999999997,3.85,0.4601965924559715,-1.0850960630668798,91.0,44.33,5.0,6.0,13.0,11.67,12.0,6.0,0.0,12.0,22.0,9.33,0.011751,1,2.0,2.67,1.0,1,1,2,2,1,6,0,0.0,3.606002245020094,0,unmatched,0,0,0.0,exceptional,fair,1,high
w17538,2011,I,4,1296,3.1449175,1.5,3.5,-0.3290075693931643,-1.432421712080688,392.0,132.25,8.0,8.0,84.0,33.75,3.0,3.0,0.0,0.0,25.0,11.0,0.015395,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,2.959906147886734,1,lower,0,0,0.0,strong,limited,0,none
w17539,2011,Q,3,1297,3.1894099999999996,2.15,3.65,0.1772002278716417,-0.8785423033850492,242.0,117.0,1.0,1.0,40.0,21.0,50.0,31.0,0.0,9.0,11.0,8.33,0.001026,1,2.0,2.0,2.0,0,0,0,0,1,1,0,0.0,2.9615763134550432,1,lower,0,0,5.176149732573829,strong,fair,0,none
w17540,2011,H,1,535,1.925362,2.15,4.0,0.0993305470054305,2.3641876547960465,296.0,296.0,14.0,14.0,96.0,96.0,296.0,55.0,14.0,96.0,32.0,32.0,0.085167,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,1.819925314609764,2,mid,0,0,6.261491684321042,limited,fair,0,none
w17541,2011,J,2,838,2.569694,2.15,3.15,-0.0225241151784664,-1.2637869292312949,105.0,56.5,10.0,10.0,13.0,9.0,8.0,6.0,0.0,5.0,39.0,20.0,0.034589,1,2.0,2.5,0.0,1,0,2,2,1,8,0,0.0,2.511278700761335,3,top_field,0,1,6.102558594613569,fair,fair,1,mid
w17542,2011,E,2,979,3.626273,2.15,1.85,0.2154746909205957,0.7206370950073309,237.0,220.0,16.0,16.0,23.0,18.0,203.0,153.0,0.0,13.0,41.0,36.5,0.05429,1,2.0,2.0,1.0,0,0,0,0,1,11,0,0.0,3.6535258333163623,3,top_field,0,1,1.0986122886681098,strong,fair,0,none
w17544,2011,F,2,1298,2.4147955,2.15,2.3,0.1590826410479231,2.4892373520097264,622.0,311.5,14.0,14.0,73.0,36.5,622.0,159.0,14.0,73.0,29.0,15.0,0.024004,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.0529799215824207,1,lower,0,0,3.9512437185814275,fair,fair,0,none
w17545,2011,C,3,1299,3.3254925,2.1999999999999997,4.65,0.054925760122011,2.3831788032829713,378.0,206.0,32.0,62.0,37.0,23.33,198.0,45.0,32.0,37.0,14.0,10.0,0.014217,1,2.0,2.33,1.0,0,0,0,0,1,2,0,0.0,3.1771978736858357,3,top_field,0,1,4.3694478524670215,strong,fair,0,none
w17546,2011,O,1,1066,2.8911195000000003,2.1999999999999997,3.85,0.2375493917596237,0.4073769386939434,338.0,338.0,12.0,12.0,30.0,30.0,338.0,62.0,12.0,30.0,40.0,40.0,0.078703,1,2.0,2.0,0.0,0,0,0,0,1,6,0,2.0,2.76384372678282,0,unmatched,0,0,0.0,strong,fair,1,high
w17547,2011,D,3,1300,2.167871,2.0999999999999996,2.85,-0.0854106404893925,-0.0805367916797587,191.0,129.33,3.0,4.0,42.0,28.33,191.0,33.0,3.0,42.0,17.0,8.33,0.006891,1,2.0,2.0,1.0,0,0,0,0,1,1,0,0.0,2.08907199906301,0,unmatched,0,0,0.0,fair,fair,0,none
w17548,2011,E,3,1301,3.8232295,2.1999999999999997,4.15,0.2998051911903321,-0.0405504262839645,113.0,68.0,7.0,13.0,18.0,12.0,71.0,49.0,7.0,10.0,15.0,9.33,0.015996,1,3.0,3.0,0.0,0,0,0,0,1,7,0,3.0,3.833535458779408,0,unmatched,0,0,0.0,exceptional,fair,1,high
w17549,2011,F,3,69,3.0650455,2.1999999999999997,3.35,0.0782855846835543,0.2664901125089067,340.0,152.33,2.0,2.0,22.0,18.33,340.0,121.0,2.0,22.0,41.0,18.0,0.074156,1,2.0,2.67,0.0,0,0,0,0,1,6,0,1.0,3.0130315335521862,3,top_field,0,1,3.2188758248682006,strong,fair,1,mid
w17550,2011,F,3,118,3.0570385,2.1999999999999997,3.7,-0.5007408611422429,2.73867170500434,315.0,180.67,39.0,73.0,36.0,23.67,315.0,52.0,39.0,36.0,32.0,19.33,0.03955,1,1.0,1.67,0.0,0,0,0,0,1,15,0,0.0,2.9454784599721164,4,top5,1,1,0.0,strong,fair,0,none
w17551,2011,E,3,753,3.306833,2.85,4.15,-0.3511563261727417,-0.9184854551711106,56.0,36.0,4.0,4.0,43.0,22.33,15.0,12.0,0.0,15.0,10.0,5.33,0.001004,1,2.0,2.0,0.0,0,0,0,0,1,1,0,0.0,3.334843790039562,3,top_field,0,1,3.8066624897703196,strong,strong,0,none
w17552,2011,E,2,1302,3.3809329999999997,2.75,3.95,-0.0996425129423046,-1.0344103387346049,56.0,40.0,4.0,4.0,43.0,25.0,24.0,20.0,0.0,7.0,10.0,5.5,0.001004,1,2.0,2.0,1.0,0,0,0,0,1,1,0,0.0,3.3431916628461704,2,mid,0,0,4.454347296253507,strong,strong,0,none
w17553,2011,F,1,1303,3.083488,2.75,3.65,-0.3723580441509161,-0.8856263589083609,24.0,24.0,2.0,2.0,4.0,4.0,24.0,24.0,2.0,4.0,7.0,7.0,0.001543,0,1.0,1.0,1.0,0,0,0,0,1,1,0,6.0,2.922375012596392,4,top5,1,1,4.927253685157205,strong,strong,1,low
